0.0e+0 -9.114696010046043e-4
1.3908205841446453e-3 1.5106326944180654e-2
2.7816411682892906e-3 2.6201681760700233e-2
4.172461752433936e-3 5.690685390289626e-2
5.563282336578581e-3 6.988673336024671e-2
6.954102920723227e-3 8.353340116830554e-2
8.344923504867872e-3 1.0157910734003403e-1
9.735744089012517e-3 1.1982487244501602e-1
1.1126564673157162e-2 1.4755435730540636e-1
1.2517385257301807e-2 1.563452116812791e-1
1.3908205841446454e-2 1.692355525115275e-1
1.5299026425591099e-2 1.9302417512801143e-1
1.6689847009735744e-2 1.983719117719597e-1
1.808066759388039e-2 2.298924629322561e-1
1.9471488178025034e-2 2.3347942778207426e-1
2.086230876216968e-2 2.627241757649345e-1
2.2253129346314324e-2 2.663857551777465e-1
2.364394993045897e-2 2.9542941924948746e-1
2.5034770514603615e-2 3.1462086266735695e-1
2.642559109874826e-2 3.217381004440091e-1
2.7816411682892908e-2 3.3822281358781864e-1
2.920723226703755e-2 3.533975498739013e-1
3.0598052851182198e-2 3.6166513008073203e-1
3.1988873435326845e-2 3.878584180097182e-1
3.337969401947149e-2 3.9488484793923073e-1
3.477051460361613e-2 4.1984944533103424e-1
3.616133518776078e-2 4.287429703438189e-1
3.7552155771905425e-2 4.5494677462656835e-1
3.894297635605007e-2 4.5659790588936594e-1
4.033379694019471e-2 4.791232423925955e-1
4.172461752433936e-2 4.9141294147933073e-1
4.3115438108484005e-2 5.178824339017748e-1
4.450625869262865e-2 5.175284883764987e-1
4.58970792767733e-2 5.409053788553339e-1
4.728789986091794e-2 5.59362476552127e-1
4.8678720445062586e-2 5.685359098989549e-1
5.006954102920723e-2 5.82679108041325e-1
5.146036161335188e-2 5.92392803128481e-1
5.285118219749652e-2 6.143562309950441e-1
5.4242002781641166e-2 6.199223604801702e-1
5.5632823365785816e-2 6.463292583171079e-1
5.702364394993046e-2 6.482995582506899e-1
5.84144645340751e-2 6.573631770536236e-1
5.9805285118219746e-2 6.681375461870093e-1
6.1196105702364396e-2 6.868435000095678e-1
6.258692628650904e-2 7.048535850894069e-1
6.397774687065369e-2 7.076995463218485e-1
6.536856745479833e-2 7.213803098506617e-1
6.675938803894298e-2 7.30038093161053e-1
6.815020862308763e-2 7.51735069200713e-1
6.954102920723226e-2 7.681001748686439e-1
7.093184979137691e-2 7.751549181951839e-1
7.232267037552156e-2 7.728881975169045e-1
7.37134909596662e-2 7.819003566698232e-1
7.510431154381085e-2 8.097873552992957e-1
7.649513212795549e-2 8.058518828061626e-1
7.788595271210014e-2 8.122868841430081e-1
7.927677329624479e-2 8.338936443774169e-1
8.066759388038942e-2 8.383902957566945e-1
8.205841446453407e-2 8.481991432686772e-1
8.344923504867872e-2 8.49468818395692e-1
8.484005563282336e-2 8.651941172644854e-1
8.623087621696801e-2 8.724064336546336e-1
8.762169680111266e-2 8.737871383286983e-1
8.90125173852573e-2 8.937455774337789e-1
9.040333796940195e-2 8.886588247254023e-1
9.17941585535466e-2 8.991410485368259e-1
9.318497913769123e-2 9.055567779508076e-1
9.457579972183588e-2 9.129641554095731e-1
9.596662030598054e-2 9.189659388968268e-1
9.735744089012517e-2 9.390550321553066e-1
9.874826147426982e-2 9.383175403051164e-1
1.0013908205841446e-1 9.521310629348155e-1
1.0152990264255911e-1 9.44732373653907e-1
1.0292072322670376e-1 9.443937074166604e-1
1.043115438108484e-1 9.50887428380897e-1
1.0570236439499305e-1 9.530217063233308e-1
1.070931849791377e-1 9.729831733995273e-1
1.0848400556328233e-1 9.739508316598052e-1
1.0987482614742698e-1 9.817877882075036e-1
1.1126564673157163e-1 9.672409088142605e-1
1.1265646731571627e-1 9.712584101223148e-1
1.1404728789986092e-1 9.774058374578064e-1
1.1543810848400557e-1 9.768922685808794e-1
1.168289290681502e-1 9.924922626756993e-1
1.1821974965229486e-1 9.893401458345195e-1
1.1961057023643949e-1 9.830501495347707e-1
1.2100139082058414e-1 9.915754402877727e-1
1.2239221140472879e-1 9.89165975559059e-1
1.2378303198887343e-1 9.842922044214836e-1
1.2517385257301808e-1 9.906007425799531e-1
1.2656467315716272e-1 9.904561013366016e-1
1.2795549374130738e-1 9.913694699148846e-1
1.2934631432545202e-1 9.804376263410697e-1
1.3073713490959665e-1 9.828249256521978e-1
1.3212795549374132e-1 9.907195375281296e-1
1.3351877607788595e-1 9.769485644128729e-1
1.349095966620306e-1 9.792313747277714e-1
1.3630041724617525e-1 9.861082174717875e-1
1.376912378303199e-1 9.881200151496529e-1
1.3908205841446453e-1 9.762288583451258e-1
1.404728789986092e-1 9.689818873722642e-1
1.4186369958275383e-1 9.608458077832511e-1
1.4325452016689846e-1 9.572377551091901e-1
1.4464534075104313e-1 9.580234801376742e-1
1.4603616133518776e-1 9.49317176088168e-1
1.474269819193324e-1 9.532133653970656e-1
1.4881780250347706e-1 9.540818870244726e-1
1.502086230876217e-1 9.34068222727306e-1
1.5159944367176634e-1 9.273386045431953e-1
1.5299026425591097e-1 9.410563187966237e-1
1.5438108484005564e-1 9.311857483300815e-1
1.5577190542420027e-1 9.228948553877623e-1
